sample_unix_ns,timestamp,gpu_utilization_percent,memory_controller_utilization_percent,vram_used_mib,vram_total_mib,power_w,sm_clock_mhz,memory_clock_mhz
1786538242227049700,2026/08/12 22:37:22.259,87.0,11.0,19434.0,32607.0,294.33,2865.0,13801.0
1786538242768313700,2026/08/12 22:37:22.800,86.0,9.0,19429.0,32607.0,303.11,2857.0,13801.0
1786538243311676800,2026/08/12 22:37:23.343,85.0,9.0,19429.0,32607.0,323.41,2850.0,13801.0
1786538243853115700,2026/08/12 22:37:23.885,78.0,6.0,19429.0,32607.0,333.25,2850.0,13801.0
1786538244394680300,2026/08/12 22:37:24.426,76.0,4.0,19429.0,32607.0,330.99,2820.0,13801.0
1786538244937072300,2026/08/12 22:37:24.968,87.0,11.0,19429.0,32607.0,315.43,2865.0,13801.0
1786538245477704100,2026/08/12 22:37:25.535,87.0,11.0,19429.0,32607.0,301.5,2865.0,13801.0
1786538246048125400,2026/08/12 22:37:26.080,85.0,11.0,19429.0,32607.0,295.89,2865.0,13801.0
1786538246586544500,2026/08/12 22:37:26.618,87.0,11.0,19429.0,32607.0,294.75,2865.0,13801.0
1786538247139419500,2026/08/12 22:37:27.170,83.0,8.0,19429.0,32607.0,330.71,2842.0,13801.0
1786538247692144300,2026/08/12 22:37:27.724,83.0,8.0,19429.0,32607.0,341.97,2835.0,13801.0
1786538248233739000,2026/08/12 22:37:28.265,77.0,3.0,19429.0,32607.0,341.53,2820.0,13801.0
