source,gpu_utilization_percent,memory_controller_utilization_percent,power_w,temperature_c,timestamp,vram_used_mib
other-shards-raw.json,2.0,1.0,49.82,51.0,2026/08/13 16:51:14.525,2214.0
other-shards-raw.json,5.0,1.0,51.0,52.0,2026/08/13 16:51:15.078,2320.0
other-shards-raw.json,11.0,2.0,49.51,51.0,2026/08/13 16:51:15.631,2320.0
other-shards-raw.json,11.0,2.0,46.76,51.0,2026/08/13 16:51:16.182,2250.0
other-shards-raw.json,12.0,2.0,45.66,51.0,2026/08/13 16:51:16.736,2214.0
other-shards-raw.json,7.0,2.0,47.91,51.0,2026/08/13 16:51:17.290,2214.0
other-shards-raw.json,8.0,2.0,49.75,51.0,2026/08/13 16:51:17.840,2238.0
other-shards-raw.json,2.0,1.0,51.26,51.0,2026/08/13 16:51:18.392,2214.0
other-shards-raw.json,4.0,1.0,52.82,52.0,2026/08/13 16:51:18.945,2320.0
other-shards-raw.json,12.0,2.0,49.97,51.0,2026/08/13 16:51:19.484,2214.0
other-shards-raw.json,12.0,2.0,46.28,51.0,2026/08/13 16:51:20.023,2320.0
other-shards-raw.json,12.0,2.0,44.98,51.0,2026/08/13 16:51:20.569,2234.0
other-shards-raw.json,7.0,2.0,46.05,51.0,2026/08/13 16:51:21.121,2222.0
other-shards-raw.json,8.0,2.0,48.37,51.0,2026/08/13 16:51:21.673,2222.0
other-shards-raw.json,6.0,1.0,49.89,52.0,2026/08/13 16:51:22.225,2222.0
other-shards-raw.json,5.0,1.0,52.0,52.0,2026/08/13 16:51:22.779,2226.0
other-shards-raw.json,13.0,2.0,49.52,52.0,2026/08/13 16:51:23.318,2328.0
other-shards-raw.json,11.0,2.0,46.94,52.0,2026/08/13 16:51:23.871,2328.0
other-shards-raw.json,11.0,2.0,45.11,52.0,2026/08/13 16:51:24.411,2218.0
other-shards-raw.json,6.0,1.0,46.04,52.0,2026/08/13 16:51:24.963,2232.0
other-shards-raw.json,6.0,2.0,48.52,52.0,2026/08/13 16:51:25.516,2240.0
other-shards-raw.json,6.0,1.0,50.27,52.0,2026/08/13 16:51:26.101,2214.0
other-shards-raw.json,7.0,1.0,50.81,52.0,2026/08/13 16:51:26.653,2214.0
other-shards-raw.json,5.0,1.0,50.41,52.0,2026/08/13 16:51:27.207,2320.0
other-shards-raw.json,12.0,2.0,52.53,52.0,2026/08/13 16:51:27.760,2320.0
other-shards-raw.json,13.0,2.0,45.58,52.0,2026/08/13 16:51:28.303,2250.0
other-shards-raw.json,43.0,9.0,40.34,51.0,2026/08/13 16:51:28.853,2320.0
other-shards-raw.json,24.0,5.0,37.27,52.0,2026/08/13 16:51:29.404,2214.0
other-shards-raw.json,26.0,6.0,42.69,52.0,2026/08/13 16:51:29.958,2214.0
other-shards-raw.json,24.0,5.0,44.54,52.0,2026/08/13 16:51:30.510,2214.0
other-shards-raw.json,28.0,7.0,45.9,52.0,2026/08/13 16:51:31.061,2214.0
other-shards-raw.json,15.0,4.0,45.33,52.0,2026/08/13 16:51:31.610,2218.0
other-shards-raw.json,0.0,0.0,45.98,52.0,2026/08/13 16:51:32.511,2282.0
other-shards-raw.json,11.0,1.0,48.34,52.0,2026/08/13 16:51:33.099,2318.0
other-shards-raw.json,10.0,1.0,65.32,53.0,2026/08/13 16:51:33.651,2212.0
other-shards-raw.json,10.0,1.0,77.41,53.0,2026/08/13 16:51:34.201,2230.0
other-shards-raw.json,8.0,1.0,78.4,53.0,2026/08/13 16:51:34.752,2234.0
other-shards-raw.json,6.0,1.0,78.18,53.0,2026/08/13 16:51:35.305,2212.0
other-shards-raw.json,2.0,0.0,78.6,53.0,2026/08/13 16:51:35.857,2212.0
other-shards-raw.json,4.0,1.0,76.69,53.0,2026/08/13 16:51:36.410,2212.0
other-shards-raw.json,13.0,2.0,62.2,52.0,2026/08/13 16:51:36.964,2318.0
other-shards-raw.json,11.0,2.0,49.77,52.0,2026/08/13 16:51:37.516,2318.0
other-shards-raw.json,12.0,2.0,47.63,52.0,2026/08/13 16:51:38.070,2234.0
other-shards-raw.json,7.0,1.0,47.47,52.0,2026/08/13 16:51:38.622,2212.0
other-shards-raw.json,7.0,2.0,48.93,52.0,2026/08/13 16:51:39.175,2234.0
other-shards-raw.json,1.0,1.0,48.54,52.0,2026/08/13 16:51:39.808,2210.0
other-shards-heldout-raw.json,0.0,0.0,24.16,47.0,2026/08/13 17:51:13.070,1427.0
other-shards-heldout-raw.json,0.0,0.0,23.97,47.0,2026/08/13 17:51:13.897,1922.0
other-shards-heldout-raw.json,0.0,0.0,41.24,48.0,2026/08/13 17:51:14.459,1922.0
other-shards-heldout-raw.json,0.0,0.0,64.52,48.0,2026/08/13 17:51:15.040,1922.0
other-shards-heldout-raw.json,0.0,0.0,64.68,48.0,2026/08/13 17:51:15.602,1922.0
other-shards-heldout-raw.json,0.0,0.0,64.88,48.0,2026/08/13 17:51:16.287,1922.0
other-shards-heldout-raw.json,0.0,0.0,64.93,48.0,2026/08/13 17:51:16.939,2482.0
other-shards-heldout-raw.json,0.0,0.0,65.32,48.0,2026/08/13 17:51:17.480,2482.0
other-shards-heldout-raw.json,0.0,0.0,65.25,48.0,2026/08/13 17:51:18.023,2482.0
other-shards-heldout-raw.json,0.0,0.0,65.15,48.0,2026/08/13 17:51:18.569,2482.0
other-shards-heldout-raw.json,0.0,0.0,65.24,48.0,2026/08/13 17:51:19.117,2482.0
other-shards-heldout-raw.json,0.0,0.0,65.22,48.0,2026/08/13 17:51:19.662,2482.0
other-shards-heldout-raw.json,0.0,0.0,64.92,48.0,2026/08/13 17:51:20.208,2482.0
other-shards-heldout-raw.json,0.0,0.0,64.97,48.0,2026/08/13 17:51:20.751,2482.0
other-shards-heldout-raw.json,1.0,0.0,47.06,47.0,2026/08/13 17:51:21.295,2482.0
other-shards-heldout-raw.json,1.0,0.0,25.21,47.0,2026/08/13 17:51:21.840,2482.0
other-shards-heldout-raw.json,2.0,0.0,25.03,47.0,2026/08/13 17:51:22.387,2482.0
other-shards-heldout-raw.json,3.0,0.0,24.82,47.0,2026/08/13 17:51:22.933,2482.0
other-shards-heldout-raw.json,2.0,0.0,24.13,47.0,2026/08/13 17:51:23.478,1928.0
other-shards-heldout-raw.json,34.0,7.0,29.53,47.0,2026/08/13 17:51:24.024,2766.0
other-shards-heldout-raw.json,13.0,1.0,38.94,48.0,2026/08/13 17:51:24.575,2206.0
other-shards-heldout-raw.json,9.0,1.0,50.94,48.0,2026/08/13 17:51:25.126,2766.0
other-shards-heldout-raw.json,12.0,1.0,59.46,48.0,2026/08/13 17:51:25.672,1926.0
other-shards-heldout-raw.json,0.0,0.0,56.61,48.0,2026/08/13 17:51:26.218,1926.0
other-shards-heldout-raw.json,0.0,0.0,47.43,48.0,2026/08/13 17:51:26.762,1926.0
other-shards-heldout-raw.json,0.0,0.0,38.05,47.0,2026/08/13 17:51:27.305,1926.0
other-shards-heldout-raw.json,0.0,0.0,33.44,47.0,2026/08/13 17:51:27.849,1926.0
other-shards-heldout-raw.json,0.0,0.0,31.59,47.0,2026/08/13 17:51:28.391,1926.0
other-shards-heldout-raw.json,0.0,0.0,27.27,47.0,2026/08/13 17:51:28.933,1926.0
other-shards-heldout-raw.json,0.0,0.0,24.62,47.0,2026/08/13 17:51:29.473,1926.0
other-shards-heldout-raw.json,0.0,0.0,24.51,47.0,2026/08/13 17:51:30.014,1926.0
other-shards-heldout-raw.json,1.0,0.0,24.22,47.0,2026/08/13 17:51:30.559,2076.0
other-shards-heldout-raw.json,3.0,0.0,24.27,47.0,2026/08/13 17:51:31.105,2076.0
other-shards-heldout-raw.json,3.0,0.0,24.36,47.0,2026/08/13 17:51:31.647,2076.0
other-shards-heldout-raw.json,3.0,0.0,25.17,47.0,2026/08/13 17:51:32.190,2110.0
other-shards-heldout-raw.json,3.0,0.0,25.09,47.0,2026/08/13 17:51:32.736,2110.0
other-shards-heldout-raw.json,35.0,13.0,25.12,48.0,2026/08/13 17:51:33.283,1926.0
other-shards-heldout-raw.json,0.0,0.0,26.67,47.0,2026/08/13 17:51:33.829,2082.0
other-shards-heldout-raw.json,2.0,0.0,26.9,47.0,2026/08/13 17:51:34.377,2082.0
other-shards-heldout-raw.json,3.0,0.0,24.66,47.0,2026/08/13 17:51:34.922,2116.0
other-shards-heldout-raw.json,21.0,9.0,25.42,47.0,2026/08/13 17:51:35.469,2116.0
other-shards-heldout-raw.json,3.0,0.0,24.25,47.0,2026/08/13 17:51:36.011,2116.0
other-shards-heldout-raw.json,0.0,0.0,27.44,47.0,2026/08/13 17:51:36.555,1932.0
other-shards-heldout-raw.json,3.0,0.0,28.15,47.0,2026/08/13 17:51:37.103,2082.0
other-shards-heldout-raw.json,3.0,1.0,24.83,47.0,2026/08/13 17:51:37.646,2078.0
other-shards-heldout-raw.json,3.0,0.0,25.59,47.0,2026/08/13 17:51:38.193,2112.0
other-shards-heldout-raw.json,3.0,0.0,25.72,47.0,2026/08/13 17:51:38.739,2110.0
other-shards-heldout-raw.json,3.0,0.0,25.63,47.0,2026/08/13 17:51:39.286,2028.0
other-shards-heldout-raw.json,10.0,5.0,27.44,47.0,2026/08/13 17:51:39.830,1926.0
other-shards-heldout-raw.json,0.0,0.0,28.38,47.0,2026/08/13 17:51:40.372,1926.0
other-shards-heldout-raw.json,0.0,0.0,26.73,47.0,2026/08/13 17:51:40.920,1926.0
other-shards-heldout-raw.json,0.0,0.0,26.73,47.0,2026/08/13 17:51:41.468,1926.0
other-shards-heldout-raw.json,0.0,0.0,24.56,47.0,2026/08/13 17:51:42.015,1926.0
other-shards-heldout-raw.json,0.0,0.0,24.04,47.0,2026/08/13 17:51:42.560,1926.0
other-shards-heldout-raw.json,0.0,0.0,24.06,47.0,2026/08/13 17:51:43.108,1926.0
other-shards-heldout-raw.json,0.0,0.0,24.07,47.0,2026/08/13 17:51:43.652,1926.0
other-shards-heldout-raw.json,0.0,0.0,24.01,47.0,2026/08/13 17:51:44.206,1926.0
other-shards-heldout-raw.json,3.0,0.0,24.27,47.0,2026/08/13 17:51:44.753,2076.0
other-shards-heldout-raw.json,4.0,0.0,24.25,47.0,2026/08/13 17:51:45.297,2076.0
other-shards-heldout-raw.json,20.0,6.0,24.73,47.0,2026/08/13 17:51:45.843,2110.0
other-shards-heldout-raw.json,4.0,0.0,25.05,47.0,2026/08/13 17:51:46.387,2110.0
other-shards-heldout-raw.json,3.0,0.0,24.4,47.0,2026/08/13 17:51:46.935,1968.0
other-shards-heldout-raw.json,11.0,2.0,37.28,48.0,2026/08/13 17:51:47.483,1926.0
other-shards-heldout-raw.json,17.0,2.0,42.28,48.0,2026/08/13 17:51:48.029,2766.0
other-shards-heldout-raw.json,7.0,1.0,44.42,48.0,2026/08/13 17:51:48.574,1926.0
other-shards-heldout-raw.json,12.0,2.0,44.83,48.0,2026/08/13 17:51:49.123,1926.0
other-shards-heldout-raw.json,51.0,14.0,41.58,48.0,2026/08/13 17:51:49.669,1944.0
other-shards-heldout-raw.json,8.0,1.0,43.67,48.0,2026/08/13 17:51:50.220,2766.0
other-shards-heldout-raw.json,22.0,2.0,51.17,48.0,2026/08/13 17:51:50.767,2766.0
other-shards-heldout-raw.json,7.0,0.0,52.26,48.0,2026/08/13 17:51:51.316,2766.0
other-shards-heldout-raw.json,18.0,1.0,51.77,48.0,2026/08/13 17:51:51.859,2110.0
other-shards-heldout-raw.json,17.0,2.0,47.19,48.0,2026/08/13 17:51:52.404,1926.0
other-shards-heldout-raw.json,19.0,3.0,43.35,48.0,2026/08/13 17:51:52.953,2766.0
other-shards-heldout-raw.json,8.0,1.0,42.51,48.0,2026/08/13 17:51:53.499,2766.0
other-shards-heldout-raw.json,17.0,1.0,48.44,48.0,2026/08/13 17:51:54.046,2766.0
other-shards-heldout-raw.json,0.0,0.0,52.55,49.0,2026/08/13 17:51:54.591,1926.0
other-shards-heldout-raw.json,2.0,0.0,53.62,49.0,2026/08/13 17:51:55.137,2076.0
other-shards-heldout-raw.json,7.0,1.0,51.11,48.0,2026/08/13 17:51:55.686,2766.0
other-shards-heldout-raw.json,11.0,2.0,45.79,48.0,2026/08/13 17:51:56.233,2766.0
other-shards-heldout-raw.json,24.0,4.0,40.58,48.0,2026/08/13 17:51:56.783,2766.0
other-shards-heldout-raw.json,7.0,1.0,38.93,48.0,2026/08/13 17:51:57.341,2028.0
other-shards-heldout-raw.json,19.0,4.0,36.44,48.0,2026/08/13 17:51:57.888,1926.0
other-shards-heldout-raw.json,63.0,15.0,38.87,48.0,2026/08/13 17:51:58.432,1926.0
other-shards-heldout-raw.json,18.0,2.0,56.44,49.0,2026/08/13 17:51:58.984,2766.0
other-shards-heldout-raw.json,7.0,0.0,54.27,49.0,2026/08/13 17:51:59.534,2078.0
other-shards-heldout-raw.json,21.0,3.0,50.72,48.0,2026/08/13 17:52:00.084,2110.0
other-shards-heldout-raw.json,6.0,1.0,46.13,48.0,2026/08/13 17:52:00.630,2144.0
other-shards-heldout-raw.json,8.0,1.0,43.61,49.0,2026/08/13 17:52:01.178,1926.0
other-shards-heldout-raw.json,7.0,1.0,43.56,48.0,2026/08/13 17:52:01.723,2766.0
other-shards-heldout-raw.json,68.0,12.0,40.79,48.0,2026/08/13 17:52:02.271,2766.0
other-shards-heldout-raw.json,18.0,4.0,41.28,49.0,2026/08/13 17:52:02.821,1926.0
other-shards-heldout-raw.json,12.0,2.0,45.53,49.0,2026/08/13 17:52:03.365,1926.0
other-shards-heldout-raw.json,12.0,2.0,49.61,49.0,2026/08/13 17:52:03.914,1926.0
other-shards-heldout-raw.json,6.0,1.0,51.2,49.0,2026/08/13 17:52:04.461,2206.0
other-shards-heldout-raw.json,13.0,1.0,49.71,49.0,2026/08/13 17:52:05.007,2766.0
other-shards-heldout-raw.json,8.0,1.0,56.22,49.0,2026/08/13 17:52:05.558,2206.0
other-shards-heldout-raw.json,3.0,0.0,58.26,49.0,2026/08/13 17:52:06.108,1926.0
other-shards-heldout-raw.json,6.0,1.0,56.38,49.0,2026/08/13 17:52:06.655,1944.0
other-shards-heldout-raw.json,20.0,3.0,51.13,49.0,2026/08/13 17:52:07.199,2766.0
other-shards-heldout-raw.json,7.0,1.0,44.48,49.0,2026/08/13 17:52:07.748,2766.0
other-shards-heldout-raw.json,17.0,3.0,41.04,49.0,2026/08/13 17:52:08.296,2766.0
other-shards-heldout-raw.json,0.0,0.0,41.17,49.0,2026/08/13 17:52:08.837,2110.0
other-shards-heldout-raw.json,3.0,0.0,41.49,49.0,2026/08/13 17:52:09.383,2144.0
other-shards-heldout-raw.json,36.0,8.0,40.52,49.0,2026/08/13 17:52:09.978,1924.0
other-shards-heldout-raw.json,0.0,0.0,33.03,49.0,2026/08/13 17:52:10.541,1924.0
other-shards-heldout-raw.json,0.0,0.0,31.74,48.0,2026/08/13 17:52:11.182,1924.0
other-shards-heldout-raw.json,0.0,0.0,30.59,48.0,2026/08/13 17:52:11.932,1924.0
other-shards-heldout-raw.json,0.0,0.0,24.39,48.0,2026/08/13 17:52:12.510,1924.0
other-shards-heldout-raw.json,55.0,13.0,24.64,48.0,2026/08/13 17:52:13.067,1924.0
other-shards-heldout-raw.json,25.0,6.0,30.94,49.0,2026/08/13 17:52:13.616,2346.0
other-shards-heldout-raw.json,57.0,17.0,37.65,49.0,2026/08/13 17:52:14.161,1926.0
other-shards-heldout-raw.json,9.0,1.0,44.05,49.0,2026/08/13 17:52:14.710,1990.0
other-shards-heldout-raw.json,11.0,1.0,52.62,49.0,2026/08/13 17:52:15.259,2000.0
other-shards-heldout-raw.json,11.0,1.0,54.72,49.0,2026/08/13 17:52:15.806,2018.0
other-shards-heldout-raw.json,12.0,1.0,54.53,49.0,2026/08/13 17:52:16.354,1946.0
other-shards-heldout-raw.json,7.0,1.0,51.19,49.0,2026/08/13 17:52:16.898,1926.0
other-shards-heldout-raw.json,11.0,2.0,44.49,49.0,2026/08/13 17:52:17.446,1926.0
other-shards-heldout-raw.json,15.0,2.0,39.79,49.0,2026/08/13 17:52:17.994,1926.0
other-shards-heldout-raw.json,30.0,7.0,38.21,49.0,2026/08/13 17:52:18.537,2036.0
other-shards-heldout-raw.json,49.0,11.0,38.33,49.0,2026/08/13 17:52:19.083,2018.0
other-shards-heldout-raw.json,27.0,6.0,40.95,49.0,2026/08/13 17:52:19.630,2346.0
other-shards-heldout-raw.json,15.0,1.0,43.41,49.0,2026/08/13 17:52:20.180,2346.0
other-shards-heldout-raw.json,9.0,1.0,48.92,49.0,2026/08/13 17:52:20.726,2346.0
other-shards-heldout-raw.json,11.0,1.0,54.72,49.0,2026/08/13 17:52:21.270,1984.0
other-shards-heldout-raw.json,10.0,1.0,55.93,49.0,2026/08/13 17:52:21.815,1960.0
other-shards-heldout-raw.json,11.0,1.0,52.88,49.0,2026/08/13 17:52:22.362,1942.0
other-shards-heldout-raw.json,6.0,1.0,49.03,49.0,2026/08/13 17:52:22.913,2346.0
other-shards-heldout-raw.json,60.0,16.0,45.03,49.0,2026/08/13 17:52:23.461,2346.0
other-shards-heldout-raw.json,14.0,1.0,48.21,49.0,2026/08/13 17:52:24.008,2346.0
other-shards-heldout-raw.json,11.0,1.0,54.64,49.0,2026/08/13 17:52:24.553,2002.0
other-shards-heldout-raw.json,10.0,1.0,56.09,50.0,2026/08/13 17:52:25.102,2018.0
other-shards-heldout-raw.json,7.0,1.0,53.54,50.0,2026/08/13 17:52:25.646,2348.0
other-shards-heldout-raw.json,17.0,2.0,47.13,49.0,2026/08/13 17:52:26.193,2348.0
other-shards-heldout-raw.json,14.0,2.0,42.75,49.0,2026/08/13 17:52:26.739,2348.0
other-shards-heldout-raw.json,9.0,1.0,40.55,49.0,2026/08/13 17:52:27.285,2018.0
other-shards-heldout-raw.json,44.0,10.0,39.4,49.0,2026/08/13 17:52:27.834,2018.0
other-shards-heldout-raw.json,6.0,1.0,40.23,49.0,2026/08/13 17:52:28.386,1928.0
other-shards-heldout-raw.json,7.0,1.0,47.37,49.0,2026/08/13 17:52:28.931,2068.0
other-shards-heldout-raw.json,17.0,3.0,50.83,49.0,2026/08/13 17:52:29.479,2068.0
other-shards-heldout-raw.json,11.0,2.0,45.98,49.0,2026/08/13 17:52:30.027,2348.0
other-shards-heldout-raw.json,12.0,2.0,46.77,50.0,2026/08/13 17:52:30.572,2018.0
other-shards-heldout-raw.json,7.0,1.0,48.84,50.0,2026/08/13 17:52:31.113,2018.0
other-shards-heldout-raw.json,6.0,1.0,50.6,50.0,2026/08/13 17:52:31.660,1928.0
other-shards-heldout-raw.json,11.0,2.0,48.97,49.0,2026/08/13 17:52:32.202,2348.0
other-shards-heldout-raw.json,19.0,3.0,47.3,50.0,2026/08/13 17:52:32.746,2348.0
other-shards-heldout-raw.json,16.0,3.0,47.96,49.0,2026/08/13 17:52:33.296,2018.0
other-shards-heldout-raw.json,11.0,1.0,48.36,50.0,2026/08/13 17:52:33.841,2040.0
other-shards-heldout-raw.json,47.0,10.0,46.09,50.0,2026/08/13 17:52:34.382,1934.0
other-shards-heldout-raw.json,5.0,1.0,44.93,50.0,2026/08/13 17:52:34.930,2354.0
other-shards-heldout-raw.json,13.0,2.0,47.39,50.0,2026/08/13 17:52:35.476,2354.0
other-shards-heldout-raw.json,14.0,2.0,48.55,50.0,2026/08/13 17:52:36.020,2354.0
other-shards-heldout-raw.json,45.0,9.0,44.99,50.0,2026/08/13 17:52:36.566,2008.0
other-shards-heldout-raw.json,9.0,1.0,46.17,50.0,2026/08/13 17:52:37.116,2042.0
other-shards-heldout-raw.json,6.0,1.0,51.12,50.0,2026/08/13 17:52:37.662,1950.0
other-shards-heldout-raw.json,11.0,1.0,51.49,50.0,2026/08/13 17:52:38.209,2350.0
other-shards-heldout-raw.json,60.0,20.0,49.05,50.0,2026/08/13 17:52:38.759,2348.0
other-shards-heldout-raw.json,10.0,1.0,47.73,50.0,2026/08/13 17:52:39.307,2018.0
other-shards-heldout-raw.json,12.0,2.0,49.33,50.0,2026/08/13 17:52:39.855,2036.0
other-shards-heldout-raw.json,0.0,0.0,47.32,49.0,2026/08/13 17:52:40.671,1924.0
other-shards-heldout-raw.json,0.0,0.0,36.38,49.0,2026/08/13 17:52:41.410,1924.0
other-shards-heldout-raw.json,0.0,0.0,26.46,49.0,2026/08/13 17:52:41.971,1924.0
other-shards-heldout-raw.json,0.0,0.0,25.52,49.0,2026/08/13 17:52:42.642,1924.0
other-shards-heldout-raw.json,0.0,0.0,25.09,49.0,2026/08/13 17:52:43.191,1924.0
other-shards-heldout-raw.json,0.0,0.0,24.73,49.0,2026/08/13 17:52:43.736,2064.0
other-shards-heldout-raw.json,9.0,3.0,29.49,50.0,2026/08/13 17:52:44.282,1926.0
other-shards-heldout-raw.json,30.0,7.0,38.2,50.0,2026/08/13 17:52:44.831,2136.0
other-shards-heldout-raw.json,13.0,1.0,46.85,50.0,2026/08/13 17:52:45.377,1926.0
other-shards-heldout-raw.json,14.0,1.0,51.16,50.0,2026/08/13 17:52:45.925,1926.0
other-shards-heldout-raw.json,9.0,1.0,54.56,50.0,2026/08/13 17:52:46.471,1982.0
other-shards-heldout-raw.json,7.0,1.0,51.89,50.0,2026/08/13 17:52:47.014,1942.0
other-shards-heldout-raw.json,6.0,1.0,47.72,50.0,2026/08/13 17:52:47.558,1932.0
other-shards-heldout-raw.json,14.0,2.0,46.9,50.0,2026/08/13 17:52:48.107,2136.0
other-shards-heldout-raw.json,14.0,2.0,43.63,50.0,2026/08/13 17:52:48.655,2136.0
other-shards-heldout-raw.json,52.0,12.0,39.81,50.0,2026/08/13 17:52:49.204,1972.0
other-shards-heldout-raw.json,8.0,1.0,45.48,50.0,2026/08/13 17:52:49.752,1972.0
other-shards-heldout-raw.json,10.0,1.0,53.61,50.0,2026/08/13 17:52:50.296,1926.0
other-shards-heldout-raw.json,2.0,0.0,58.01,50.0,2026/08/13 17:52:50.845,1926.0
other-shards-heldout-raw.json,13.0,2.0,58.1,50.0,2026/08/13 17:52:51.398,1996.0
other-shards-heldout-raw.json,13.0,2.0,49.81,50.0,2026/08/13 17:52:51.949,1996.0
other-shards-heldout-raw.json,35.0,7.0,40.63,50.0,2026/08/13 17:52:52.499,1926.0
other-shards-heldout-raw.json,26.0,6.0,39.74,50.0,2026/08/13 17:52:53.045,1926.0
other-shards-heldout-raw.json,34.0,7.0,40.99,50.0,2026/08/13 17:52:53.608,1926.0
other-shards-heldout-raw.json,19.0,4.0,46.13,50.0,2026/08/13 17:52:54.155,1932.0
other-shards-heldout-raw.json,51.0,12.0,47.31,50.0,2026/08/13 17:52:54.705,2136.0
other-shards-heldout-raw.json,12.0,1.0,51.01,50.0,2026/08/13 17:52:55.255,2136.0
other-shards-heldout-raw.json,14.0,1.0,57.3,50.0,2026/08/13 17:52:55.802,1964.0
other-shards-heldout-raw.json,10.0,1.0,57.68,50.0,2026/08/13 17:52:56.349,1964.0
other-shards-heldout-raw.json,6.0,1.0,56.34,50.0,2026/08/13 17:52:56.899,1930.0
other-shards-heldout-raw.json,4.0,0.0,51.03,50.0,2026/08/13 17:52:57.446,1932.0
other-shards-heldout-raw.json,6.0,1.0,48.21,50.0,2026/08/13 17:52:57.989,2136.0
other-shards-heldout-raw.json,12.0,1.0,47.42,50.0,2026/08/13 17:52:58.538,1926.0
other-shards-heldout-raw.json,14.0,1.0,55.22,51.0,2026/08/13 17:52:59.086,1926.0
other-shards-heldout-raw.json,11.0,1.0,57.97,51.0,2026/08/13 17:52:59.634,1926.0
other-shards-heldout-raw.json,6.0,1.0,57.74,50.0,2026/08/13 17:53:00.181,1926.0
other-shards-heldout-raw.json,5.0,1.0,54.02,50.0,2026/08/13 17:53:00.727,2136.0
other-shards-heldout-raw.json,15.0,2.0,48.12,50.0,2026/08/13 17:53:01.275,2136.0
other-shards-heldout-raw.json,53.0,13.0,44.03,50.0,2026/08/13 17:53:01.821,2072.0
other-shards-heldout-raw.json,12.0,1.0,44.72,50.0,2026/08/13 17:53:02.365,1926.0
other-shards-heldout-raw.json,10.0,1.0,53.03,51.0,2026/08/13 17:53:02.915,1926.0
other-shards-heldout-raw.json,9.0,1.0,57.5,51.0,2026/08/13 17:53:03.460,1926.0
other-shards-heldout-raw.json,6.0,1.0,54.68,51.0,2026/08/13 17:53:04.007,1926.0
other-shards-heldout-raw.json,15.0,2.0,46.88,50.0,2026/08/13 17:53:04.553,2136.0
other-shards-heldout-raw.json,51.0,12.0,42.61,50.0,2026/08/13 17:53:05.102,2136.0
other-shards-heldout-raw.json,12.0,1.0,44.29,51.0,2026/08/13 17:53:05.651,1964.0
other-shards-heldout-raw.json,8.0,0.0,52.83,51.0,2026/08/13 17:53:06.196,1964.0
other-shards-heldout-raw.json,7.0,0.0,58.78,51.0,2026/08/13 17:53:06.743,1930.0
other-shards-heldout-raw.json,5.0,0.0,60.46,51.0,2026/08/13 17:53:07.290,2136.0
other-shards-heldout-raw.json,13.0,2.0,56.34,51.0,2026/08/13 17:53:07.837,2136.0
other-shards-heldout-raw.json,14.0,2.0,48.44,50.0,2026/08/13 17:53:08.383,1926.0
other-shards-heldout-raw.json,14.0,2.0,42.89,50.0,2026/08/13 17:53:08.934,1942.0
other-shards-heldout-raw.json,26.0,6.0,41.28,51.0,2026/08/13 17:53:09.481,1926.0
other-shards-heldout-raw.json,36.0,7.0,42.04,50.0,2026/08/13 17:53:10.028,1926.0
other-shards-heldout-raw.json,18.0,4.0,44.49,51.0,2026/08/13 17:53:10.573,1926.0
other-shards-heldout-raw.json,13.0,1.0,48.72,51.0,2026/08/13 17:53:11.113,2136.0
other-shards-heldout-raw.json,12.0,1.0,54.12,51.0,2026/08/13 17:53:11.662,2136.0
other-shards-heldout-raw.json,12.0,1.0,58.05,51.0,2026/08/13 17:53:12.210,1964.0
other-shards-heldout-raw.json,7.0,0.0,58.73,51.0,2026/08/13 17:53:12.756,1926.0
other-shards-heldout-raw.json,9.0,1.0,56.55,51.0,2026/08/13 17:53:13.303,1926.0
other-shards-heldout-raw.json,1.0,0.0,49.4,51.0,2026/08/13 17:53:13.866,1924.0
other-shards-heldout-raw.json,0.0,0.0,40.49,50.0,2026/08/13 17:53:14.443,1924.0
other-shards-heldout-raw.json,0.0,0.0,26.53,50.0,2026/08/13 17:53:15.095,1924.0
other-shards-heldout-raw.json,0.0,0.0,26.26,50.0,2026/08/13 17:53:15.812,1924.0
other-shards-heldout-raw.json,0.0,0.0,25.94,50.0,2026/08/13 17:53:16.373,1924.0
other-shards-heldout-raw.json,0.0,0.0,25.35,50.0,2026/08/13 17:53:16.933,1924.0
other-shards-heldout-raw.json,26.0,9.0,29.53,51.0,2026/08/13 17:53:17.479,1926.0
other-shards-heldout-raw.json,33.0,8.0,44.91,51.0,2026/08/13 17:53:18.027,1926.0
other-shards-heldout-raw.json,12.0,1.0,46.28,51.0,2026/08/13 17:53:18.571,2032.0
other-shards-heldout-raw.json,12.0,1.0,52.34,51.0,2026/08/13 17:53:19.122,2032.0
other-shards-heldout-raw.json,9.0,1.0,57.79,51.0,2026/08/13 17:53:19.671,1950.0
other-shards-heldout-raw.json,6.0,0.0,59.1,51.0,2026/08/13 17:53:20.214,1926.0
other-shards-heldout-raw.json,7.0,1.0,55.68,51.0,2026/08/13 17:53:20.760,1928.0
other-shards-heldout-raw.json,2.0,0.0,50.88,51.0,2026/08/13 17:53:21.307,1926.0
other-shards-heldout-raw.json,5.0,0.0,49.69,51.0,2026/08/13 17:53:21.857,2032.0
other-shards-heldout-raw.json,50.0,10.0,46.16,51.0,2026/08/13 17:53:22.407,1926.0
other-shards-heldout-raw.json,12.0,1.0,48.95,51.0,2026/08/13 17:53:22.958,1926.0
other-shards-heldout-raw.json,8.0,0.0,57.51,51.0,2026/08/13 17:53:23.505,1926.0
