timestamp, uuid, memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/09/10 10:32:22.533, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.62 W
2026/09/10 10:32:22.733, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.62 W
2026/09/10 10:32:22.934, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.62 W
2026/09/10 10:32:23.134, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.62 W
2026/09/10 10:32:23.334, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 19.08 W
2026/09/10 10:32:23.534, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 19.08 W
2026/09/10 10:32:23.735, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 19.08 W
2026/09/10 10:32:23.935, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 19.08 W
2026/09/10 10:32:24.136, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 19.08 W
2026/09/10 10:32:24.336, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.83 W
2026/09/10 10:32:24.536, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.83 W
2026/09/10 10:32:24.737, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.83 W
2026/09/10 10:32:24.937, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.83 W
2026/09/10 10:32:25.137, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.83 W
2026/09/10 10:32:25.338, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.55 W
2026/09/10 10:32:25.538, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.55 W
2026/09/10 10:32:25.739, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.55 W
2026/09/10 10:32:25.940, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.55 W
2026/09/10 10:32:26.140, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.55 W
2026/09/10 10:32:26.341, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.51 W
2026/09/10 10:32:26.541, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.51 W
2026/09/10 10:32:26.742, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.51 W
2026/09/10 10:32:26.943, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.51 W
2026/09/10 10:32:27.144, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.51 W
2026/09/10 10:32:27.344, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.56 W
2026/09/10 10:32:27.545, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.56 W
2026/09/10 10:32:27.746, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.56 W
2026/09/10 10:32:27.946, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.56 W
2026/09/10 10:32:28.147, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.56 W
2026/09/10 10:32:28.348, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.56 W
2026/09/10 10:32:28.548, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.56 W
2026/09/10 10:32:28.749, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.56 W
2026/09/10 10:32:28.949, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.56 W
2026/09/10 10:32:29.150, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.56 W
2026/09/10 10:32:29.351, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.50 W
2026/09/10 10:32:29.551, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.50 W
2026/09/10 10:32:29.752, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.50 W
2026/09/10 10:32:29.953, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.50 W
2026/09/10 10:32:30.154, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.50 W
2026/09/10 10:32:30.354, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.63 W
2026/09/10 10:32:30.555, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.63 W
2026/09/10 10:32:30.755, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.63 W
2026/09/10 10:32:30.956, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.63 W
2026/09/10 10:32:31.157, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.63 W
2026/09/10 10:32:31.357, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.72 W
2026/09/10 10:32:31.558, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.72 W
2026/09/10 10:32:31.759, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.72 W
2026/09/10 10:32:31.960, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.72 W
2026/09/10 10:32:32.160, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.72 W
2026/09/10 10:32:32.360, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.61 W
2026/09/10 10:32:32.561, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2626 MiB, 0 %, 18.61 W
2026/09/10 10:32:32.762, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2722 MiB, 0 %, 18.99 W
2026/09/10 10:32:32.962, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2722 MiB, 0 %, 18.99 W
2026/09/10 10:32:33.163, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2722 MiB, 0 %, 18.99 W
2026/09/10 10:32:33.363, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2722 MiB, 0 %, 22.80 W
2026/09/10 10:32:33.564, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2722 MiB, 0 %, 22.80 W
2026/09/10 10:32:33.764, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2722 MiB, 0 %, 36.57 W
2026/09/10 10:32:33.965, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2722 MiB, 0 %, 36.57 W
2026/09/10 10:32:34.165, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2722 MiB, 0 %, 36.57 W
2026/09/10 10:32:34.366, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2722 MiB, 0 %, 67.75 W
2026/09/10 10:32:34.567, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2722 MiB, 0 %, 67.75 W
2026/09/10 10:32:34.767, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2722 MiB, 0 %, 86.82 W
2026/09/10 10:32:34.967, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 86.82 W
2026/09/10 10:32:35.168, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 86.82 W
2026/09/10 10:32:35.368, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.64 W
2026/09/10 10:32:35.569, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.64 W
2026/09/10 10:32:35.769, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.81 W
2026/09/10 10:32:35.969, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.81 W
2026/09/10 10:32:36.170, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.81 W
2026/09/10 10:32:36.371, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.89 W
2026/09/10 10:32:36.571, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.89 W
2026/09/10 10:32:36.772, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.92 W
2026/09/10 10:32:36.972, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.92 W
2026/09/10 10:32:37.173, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.92 W
2026/09/10 10:32:37.373, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.90 W
2026/09/10 10:32:37.574, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.90 W
2026/09/10 10:32:37.775, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.90 W
2026/09/10 10:32:37.975, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.90 W
2026/09/10 10:32:38.176, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.90 W
2026/09/10 10:32:38.377, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.75 W
2026/09/10 10:32:38.577, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.75 W
2026/09/10 10:32:38.778, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.75 W
2026/09/10 10:32:38.978, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.75 W
2026/09/10 10:32:39.179, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.75 W
2026/09/10 10:32:39.379, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.77 W
2026/09/10 10:32:39.580, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.77 W
2026/09/10 10:32:39.780, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.77 W
2026/09/10 10:32:39.981, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.77 W
2026/09/10 10:32:40.182, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.77 W
2026/09/10 10:32:40.383, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.77 W
2026/09/10 10:32:40.583, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.77 W
2026/09/10 10:32:40.783, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.77 W
2026/09/10 10:32:40.984, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.77 W
2026/09/10 10:32:41.184, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.77 W
2026/09/10 10:32:41.385, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.83 W
2026/09/10 10:32:41.585, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.83 W
2026/09/10 10:32:41.786, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.83 W
2026/09/10 10:32:41.986, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.83 W
2026/09/10 10:32:42.187, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.83 W
2026/09/10 10:32:42.387, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.83 W
2026/09/10 10:32:42.588, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 98.83 W
2026/09/10 10:32:42.788, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 99.04 W
2026/09/10 10:32:42.989, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 99.04 W
2026/09/10 10:32:43.190, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 99.04 W
2026/09/10 10:32:43.390, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 99.17 W
2026/09/10 10:32:43.591, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 99.17 W
2026/09/10 10:32:43.791, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 99.17 W
2026/09/10 10:32:43.992, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 99.17 W
2026/09/10 10:32:44.192, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2744 MiB, 0 %, 99.17 W
2026/09/10 10:32:44.393, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.12 W
2026/09/10 10:32:44.594, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.12 W
2026/09/10 10:32:44.794, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.06 W
2026/09/10 10:32:44.994, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.06 W
2026/09/10 10:32:45.195, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.06 W
2026/09/10 10:32:45.396, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.05 W
2026/09/10 10:32:45.596, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.05 W
2026/09/10 10:32:45.797, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.05 W
2026/09/10 10:32:45.998, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.05 W
2026/09/10 10:32:46.199, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.05 W
2026/09/10 10:32:46.399, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.12 W
2026/09/10 10:32:46.600, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.12 W
2026/09/10 10:32:46.800, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.12 W
2026/09/10 10:32:47.001, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.12 W
2026/09/10 10:32:47.202, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.12 W
2026/09/10 10:32:47.402, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.10 W
2026/09/10 10:32:47.603, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.10 W
2026/09/10 10:32:47.804, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.10 W
2026/09/10 10:32:48.004, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.10 W
2026/09/10 10:32:48.205, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.07 W
2026/09/10 10:32:48.406, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.07 W
2026/09/10 10:32:48.607, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.07 W
2026/09/10 10:32:48.807, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.07 W
2026/09/10 10:32:49.008, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.07 W
2026/09/10 10:32:49.209, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.08 W
2026/09/10 10:32:49.409, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.08 W
2026/09/10 10:32:49.610, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.08 W
2026/09/10 10:32:49.810, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.08 W
2026/09/10 10:32:50.010, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.08 W
2026/09/10 10:32:50.211, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.15 W
2026/09/10 10:32:50.412, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.15 W
2026/09/10 10:32:50.613, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.15 W
2026/09/10 10:32:50.813, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.15 W
2026/09/10 10:32:51.014, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.15 W
2026/09/10 10:32:51.215, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.18 W
2026/09/10 10:32:51.415, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.18 W
2026/09/10 10:32:51.616, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.18 W
2026/09/10 10:32:51.817, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.18 W
2026/09/10 10:32:52.017, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.18 W
2026/09/10 10:32:52.218, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.24 W
2026/09/10 10:32:52.418, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.24 W
2026/09/10 10:32:52.619, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.24 W
2026/09/10 10:32:52.820, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.24 W
2026/09/10 10:32:53.020, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.24 W
2026/09/10 10:32:53.221, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 84.57 W
2026/09/10 10:32:53.422, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 84.57 W
2026/09/10 10:32:53.622, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 84.57 W
2026/09/10 10:32:53.823, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 84.57 W
2026/09/10 10:32:54.023, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 84.57 W
2026/09/10 10:32:54.224, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 45.60 W
2026/09/10 10:32:54.425, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 45.60 W
2026/09/10 10:32:54.626, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 45.60 W
2026/09/10 10:32:54.826, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 45.60 W
2026/09/10 10:32:55.026, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 45.60 W
2026/09/10 10:32:55.227, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 19.97 W
2026/09/10 10:32:55.428, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 19.97 W
2026/09/10 10:32:55.629, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 19.97 W
2026/09/10 10:32:55.829, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 19.97 W
2026/09/10 10:32:56.030, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 19.97 W
2026/09/10 10:32:56.230, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 18.69 W
2026/09/10 10:32:56.431, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 18.69 W
2026/09/10 10:32:56.632, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 18.69 W
2026/09/10 10:32:56.832, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 18.69 W
2026/09/10 10:32:57.033, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 18.69 W
2026/09/10 10:32:57.234, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 18.76 W
2026/09/10 10:32:57.434, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 18.76 W
2026/09/10 10:32:57.634, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 18.76 W
2026/09/10 10:32:57.835, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 38.16 W
2026/09/10 10:32:58.035, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 38.16 W
2026/09/10 10:32:58.236, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 53.37 W
2026/09/10 10:32:58.436, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 53.37 W
2026/09/10 10:32:58.637, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 53.37 W
2026/09/10 10:32:58.837, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.68 W
2026/09/10 10:32:59.038, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.68 W
2026/09/10 10:32:59.238, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.70 W
2026/09/10 10:32:59.439, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.70 W
2026/09/10 10:32:59.640, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.70 W
2026/09/10 10:32:59.841, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.70 W
2026/09/10 10:33:00.041, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.70 W
2026/09/10 10:33:00.242, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 98.98 W
2026/09/10 10:33:00.443, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 98.98 W
2026/09/10 10:33:00.644, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 98.98 W
2026/09/10 10:33:00.844, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 98.98 W
2026/09/10 10:33:01.045, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 98.98 W
2026/09/10 10:33:01.246, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 98.99 W
2026/09/10 10:33:01.446, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 98.99 W
2026/09/10 10:33:01.647, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 98.99 W
2026/09/10 10:33:01.847, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 98.99 W
2026/09/10 10:33:02.048, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 98.99 W
2026/09/10 10:33:02.249, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.03 W
2026/09/10 10:33:02.450, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.03 W
2026/09/10 10:33:02.650, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.03 W
2026/09/10 10:33:02.850, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.03 W
2026/09/10 10:33:03.051, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.03 W
2026/09/10 10:33:03.252, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.47 W
2026/09/10 10:33:03.453, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 2956 MiB, 0 %, 99.47 W
