sample_unix_ns,timestamp,gpu_utilization_percent,memory_controller_utilization_percent,vram_used_mib,vram_total_mib,power_w,sm_clock_mhz,memory_clock_mhz
1786575847240109100,2026/08/13 09:04:07.271,1.0,1.0,12236.0,32607.0,37.3,375.0,7001.0
1786575847783139000,2026/08/13 09:04:07.814,1.0,1.0,12286.0,32607.0,36.98,375.0,7001.0
1786575848332286000,2026/08/13 09:04:08.363,0.0,1.0,12372.0,32607.0,36.69,382.0,7001.0
1786575848879083000,2026/08/13 09:04:08.911,2.0,1.0,12423.0,32607.0,36.84,352.0,7001.0
1786575849426025100,2026/08/13 09:04:09.457,1.0,1.0,12466.0,32607.0,39.92,435.0,7001.0
1786575849972417200,2026/08/13 09:04:10.004,0.0,1.0,12516.0,32607.0,37.1,375.0,7001.0
1786575850519031000,2026/08/13 09:04:10.550,0.0,1.0,12557.0,32607.0,36.42,352.0,7001.0
1786575851069209800,2026/08/13 09:04:11.101,0.0,1.0,12602.0,32607.0,36.19,375.0,7001.0
1786575851617322300,2026/08/13 09:04:11.648,3.0,1.0,12721.0,32607.0,38.64,592.0,7001.0
1786575852164850900,2026/08/13 09:04:12.195,3.0,1.0,12765.0,32607.0,41.5,540.0,7001.0
1786575852710841300,2026/08/13 09:04:12.742,3.0,1.0,12809.0,32607.0,41.35,532.0,7001.0
1786575853259656200,2026/08/13 09:04:13.290,3.0,1.0,12833.0,32607.0,41.5,525.0,7001.0
1786575853807072800,2026/08/13 09:04:13.838,3.0,1.0,12885.0,32607.0,41.46,555.0,7001.0
1786575854353063700,2026/08/13 09:04:14.384,3.0,1.0,12845.0,32607.0,41.09,510.0,7001.0
1786575854902469000,2026/08/13 09:04:14.933,2.0,1.0,12897.0,32607.0,41.15,517.0,7001.0
1786575855454054100,2026/08/13 09:04:15.485,1.0,1.0,12939.0,32607.0,39.93,450.0,7001.0
1786575856001979600,2026/08/13 09:04:16.033,1.0,1.0,12984.0,32607.0,39.04,510.0,7001.0
1786575856550215700,2026/08/13 09:04:16.581,1.0,1.0,13031.0,32607.0,39.29,465.0,7001.0
1786575857098934300,2026/08/13 09:04:17.130,1.0,1.0,13076.0,32607.0,39.37,442.0,7001.0
1786575857646808300,2026/08/13 09:04:17.678,1.0,1.0,13127.0,32607.0,38.92,465.0,7001.0
1786575858197611000,2026/08/13 09:04:18.229,1.0,1.0,13175.0,32607.0,38.89,457.0,7001.0
1786575858744021200,2026/08/13 09:04:18.776,1.0,1.0,13223.0,32607.0,38.92,442.0,7001.0
1786575859294230600,2026/08/13 09:04:19.324,1.0,1.0,13271.0,32607.0,38.86,525.0,7001.0
1786575859839154700,2026/08/13 09:04:19.869,2.0,1.0,13317.0,32607.0,39.3,435.0,7001.0
1786575860387040400,2026/08/13 09:04:20.418,2.0,1.0,13368.0,32607.0,39.42,465.0,7001.0
1786575860938882500,2026/08/13 09:04:20.970,1.0,1.0,13411.0,32607.0,39.48,502.0,7001.0
1786575861485512600,2026/08/13 09:04:21.516,3.0,1.0,13461.0,32607.0,40.23,502.0,7001.0
1786575862036005300,2026/08/13 09:04:22.067,3.0,1.0,13510.0,32607.0,41.85,630.0,7001.0
1786575862582880200,2026/08/13 09:04:22.614,2.0,1.0,13548.0,32607.0,42.95,570.0,7001.0
1786575863128778000,2026/08/13 09:04:23.159,3.0,1.0,13595.0,32607.0,42.3,562.0,7001.0
1786575863674786600,2026/08/13 09:04:23.705,2.0,1.0,13638.0,32607.0,42.38,622.0,7001.0
1786575864223489000,2026/08/13 09:04:24.253,3.0,1.0,13680.0,32607.0,42.56,570.0,7001.0
1786575864768904700,2026/08/13 09:04:24.799,2.0,1.0,13730.0,32607.0,42.22,630.0,7001.0
1786575865317064400,2026/08/13 09:04:25.348,3.0,1.0,13774.0,32607.0,42.42,570.0,7001.0
1786575865864763500,2026/08/13 09:04:25.896,2.0,1.0,13817.0,32607.0,42.52,630.0,7001.0
1786575866412985300,2026/08/13 09:04:26.444,2.0,1.0,13861.0,32607.0,41.94,615.0,7001.0
1786575866961097200,2026/08/13 09:04:26.992,3.0,1.0,13907.0,32607.0,41.56,532.0,7001.0
1786575867508548000,2026/08/13 09:04:27.540,2.0,1.0,13951.0,32607.0,41.54,600.0,7001.0
1786575868054658000,2026/08/13 09:04:28.086,2.0,1.0,14001.0,32607.0,41.85,570.0,7001.0
