schema_version,memory_cap_gib,stripe_degree,depth_span,chunk_rows,block_candidates,maximum_context,hardware_class,expert_allocation_overhead_factor,block,chunk,local_profile,inter_pod_profile,compute_slowdown,heterogeneity,jitter_fraction,activation_strategy,placement_family,target_pass_ms,exact_tok_s_per_user,total_physical_compute_work_ms,critical_path_compute_ms,network_critical_path_ms,total_network_bytes,network_bytes_per_accepted_token,worker_seconds_per_accepted_token,average_worker_utilization,p50_worker_utilization,p95_worker_utilization,active_workers,active_workers_per_token,active_workers_per_chunk,peak_simultaneous_workers,total_task_count,all_compute_resources_are_microworkers,evidence_class,bottleneck_amplification
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,canonical_fast_local,canonical_inter_pod,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,814.0364457599978,20.883585849929016,14608.16800000002,232.51699999999929,581.519445759997,2398569712,141092336.0,0.8593040000000012,0.04772699163613677,0.04454468861789859,0.069786678834708,376,376,376,57,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model,1.0
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,canonical_fast_local,canonical_inter_pod,1.0,ten_percent_1p5x,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,867.4496457599948,19.597679338615517,15327.085250000013,285.93020000000064,581.5194457599971,2398569712,141092336.0,0.9015932500000007,0.04699238140255381,0.042452492983308956,0.06548956504585167,376,376,376,77,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model,1.065615243983492
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,canonical_fast_local,canonical_inter_pod,1.0,ten_percent_2x,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,922.912945759994,18.419938823158404,16046.002500000019,341.3935,581.5194457599971,2398569712,141092336.0,0.9438825000000011,0.04624004762300488,0.039901271478725756,0.0766932572841024,376,376,376,73,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model,1.1337489255758657
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,canonical_fast_local,canonical_inter_pod,1.0,twentyfive_percent_1p5x,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,890.6571957599953,19.0870293092888,16403.216700000008,309.13775000000027,581.5194457599969,2398569712,141092336.0,0.9648951000000006,0.04898133259066264,0.04148756690667024,0.07029371154024862,376,376,376,75,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model,1.0941244712065232
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,canonical_fast_local,canonical_inter_pod,1.0,random_plus_minus_20,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,834.9229195962739,20.361161013785956,14626.260850768565,253.4034738362822,581.5194457599966,2398569712,141092336.0,0.8603682853393274,0.04659068401316221,0.045312949577255915,0.06476646007102381,376,376,376,72,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model,1.0256579099683627
experiment-019-worker-simulation-result-v1,20.0,8,2,1,16,4096,RTX_5090_PHYSICAL_SHARD_SERVICE,1.0137388288648792,16,1,canonical_fast_local,canonical_inter_pod,1.0,network_jitter_plus_minus_20,0.2,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,827.3404060753014,20.547769545843654,14608.16800000002,232.19859999999932,595.1418060752973,2398569712,141092336.0,0.8593040000000012,0.04695952277080229,0.04382839244128452,0.06866448149134594,376,376,376,84,118932,True,RTX 5090 physically measured shard service; conservative per-worker maximum across calibration and held-out attention layers + deterministic explicit-worker event model,1.0163431998463937
