candidate_scope,memory_cap_gib,worker_count,capacity_reservation_gib,total_resident_gib,unused_capacity_gib,exact_tok_s_per_user,active_worker_seconds_per_output_token,5090_equivalent_compute_seconds_per_token,network_gb_per_1m_tokens,gpu_hours_per_1m_tokens,inherited_projected_usd_per_1m,inherited_cost_assumption,resident_gib_per_tok_s,worker_count_per_tok_s,network_mb_per_output_token,compute_work_inflation,replication_factor
tier_best,20,376,7520,1453.6644563674927,5877.082281826995,20.883585849929016,0.8593040000000012,0.8593040000000012,141092.336,238.69555555555587,35.80433333333338,"$0.15/GPU-hour from prior lab model; illustrative, not consumer reservation price",69.6079910228843,18.004570800338776,141.092336,2.304114016244026,1.0
tier_best,8,376,3008,1453.6644563674927,1365.0822818269953,20.883585849929016,0.8593040000000012,0.8593040000000012,141092.336,238.69555555555587,35.80433333333338,"$0.15/GPU-hour from prior lab model; illustrative, not consumer reservation price",69.6079910228843,18.004570800338776,141.092336,2.304114016244026,1.0
tier_best,4,744,2976,1453.6644563674927,1332.8220579726622,19.819920178568672,0.8593040000000034,0.8593040000000034,142411.248,238.6955555555565,35.804333333333474,"$0.15/GPU-hour from prior lab model; illustrative, not consumer reservation price",73.34360801005361,37.53799174249395,142.411248,2.304114016244032,1.0
tier_best,2,1488,2976,1453.6644563674927,1344.739302009344,17.637571686746238,1.6180599999999976,1.6180599999999976,302152.304,449.4611111111105,67.41916666666657,"$0.15/GPU-hour from prior lab model; illustrative, not consumer reservation price",82.41862781257181,84.36535518765082,302.152304,4.33862140188315,1.0
tier_best,1,2976,2976,1453.6644563674927,1278.831791988574,15.612934475774615,3.1675655999999783,3.1675655999999783,621634.416,879.8793333333273,131.9818999999991,"$0.15/GPU-hour from prior lab model; illustrative, not consumer reservation price",93.10642138561663,190.61118873057652,621.634416,8.493422928710162,1.0
