degree,rows,operator,worker_id,stripe_index,checkpoint_bytes,runtime_weight_bytes,wall_p50_ms,cuda_p50_ms,host_overhead_p50_ms
16,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-15,15,146800640,73441280,0.5264,0.5103679895401001,0.016527990102767953
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-00,0,73400320,36720640,0.1261,0.10518400371074677,0.018815996289253234
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-01,1,73400320,36720640,0.1032,0.08697599917650223,0.013587999248504637
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-02,2,73400320,36720640,0.1344,0.11635199934244156,0.014984002280235303
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-03,3,73400320,36720640,0.1157,0.10012800246477127,0.015571997535228727
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-04,4,73400320,36720640,0.1448,0.13065600395202637,0.013987997937202457
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-05,5,73400320,36720640,0.104,0.08915200084447861,0.014776001441478726
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-06,6,73400320,36720640,0.1509,0.1265600025653839,0.0158280071258545
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-07,7,73400320,36720640,0.1124,0.09747199714183807,0.015536000037193298
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-08,8,73400320,36720640,0.1197,0.1056319996714592,0.015104002606868755
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-09,9,73400320,36720640,0.127,0.10633599758148193,0.014247994613647452
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-10,10,73400320,36720640,0.1175,0.10288000106811523,0.014619998931884759
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-11,11,73400320,36720640,0.1069,0.08924800157546997,0.017651998424530024
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-12,12,73400320,36720640,0.1323,0.10943999886512756,0.02145199786424637
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-13,13,73400320,36720640,0.1514,0.1377599984407425,0.01431200203895569
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-14,14,73400320,36720640,0.1657,0.13052800297737122,0.016771998476982103
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-15,15,73400320,36720640,0.0984,0.08454400300979614,0.014016003596782678
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-16,16,73400320,36720640,0.1378,0.10496000200510025,0.014247997987270361
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-17,17,73400320,36720640,0.1025,0.08867199718952179,0.014332002782821651
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-18,18,73400320,36720640,0.1123,0.09603200107812881,0.016267998921871182
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-19,19,73400320,36720640,0.1775,0.1568640023469925,0.02039600234031677
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-20,20,73400320,36720640,0.1272,0.10796800255775452,0.018752000117301937
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-21,21,73400320,36720640,0.1519,0.13619199395179749,0.01999199674129487
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-22,22,73400320,36720640,0.1685,0.14431999623775482,0.02418000376224519
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-23,23,73400320,36720640,0.1317,0.11715199798345566,0.014548002016544354
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-24,24,73400320,36720640,0.142,0.12511999905109406,0.01538799846172334
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-25,25,73400320,36720640,0.1248,0.08140800148248672,0.016492000818252556
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-26,26,73400320,36720640,0.1656,0.1417279988527298,0.0238720011472702
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-27,27,73400320,36720640,0.1078,0.09312000125646591,0.014679998743534095
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-28,28,73400320,36720640,0.1342,0.11343999952077866,0.019896001350879683
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-29,29,73400320,36720640,0.1277,0.10710400342941284,0.015763997030258187
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-30,30,73400320,36720640,0.1114,0.09696000069379807,0.01478000342845917
32,1,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-31,31,73400320,36720640,0.1375,0.12332800030708313,0.014171999692916881
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-00,0,73400320,36720640,0.1455,0.13097600638866425,0.014523993611335745
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-01,1,73400320,36720640,0.1445,0.1300159990787506,0.01448400092124938
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-02,2,73400320,36720640,0.1739,0.1594880074262619,0.015724000549316414
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-03,3,73400320,36720640,0.1617,0.1319359987974167,0.0693799973845482
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-04,4,73400320,36720640,0.1889,0.12902399897575378,0.014851993465423596
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-05,5,73400320,36720640,0.1465,0.1313920021057129,0.0151079978942871
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-06,6,73400320,36720640,0.1708,0.15535999834537506,0.013568003892898556
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-07,7,73400320,36720640,0.1379,0.1226240023970604,0.015175999855995187
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-08,8,73400320,36720640,0.1802,0.16435199975967407,0.015848000240325927
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-09,9,73400320,36720640,0.1367,0.1212799996137619,0.014868005204200757
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-10,10,73400320,36720640,0.1637,0.13683199882507324,0.01476800117492677
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-11,11,73400320,36720640,0.16,0.142752006649971,0.014947993350028999
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-12,12,73400320,36720640,0.1693,0.1480959951877594,0.016063987922668443
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-13,13,73400320,36720640,0.1417,0.12668800354003906,0.01501199645996093
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-14,14,73400320,36720640,0.1521,0.13344000279903412,0.018659997200965894
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-15,15,73400320,36720640,0.1714,0.15516799688339233,0.016203999471664426
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-16,16,73400320,36720640,0.1509,0.13359999656677246,0.017300003433227545
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-17,17,73400320,36720640,0.172,0.15827199816703796,0.017243994879722585
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-18,18,73400320,36720640,0.1597,0.13977600634098053,0.018116004538536068
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-19,19,73400320,36720640,0.199,0.17897599935531616,0.0838039990901947
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-20,20,73400320,36720640,0.1703,0.14694400131702423,0.02006000568866731
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-21,21,73400320,36720640,0.1776,0.16339200735092163,0.014207992649078377
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-22,22,73400320,36720640,0.1906,0.17228800058364868,0.019100002217292772
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-23,23,73400320,36720640,0.1874,0.14127999544143677,0.02055199613571168
