split,layer,rows,stripe_degree,worker_id,stripe_index,head_start,head_stop,runtime_weight_bytes,persistent_state_bytes,wall_p50_ms,cuda_p50_ms,host_overhead_p50_ms,physical_launches,network_visible_outputs,cross_degree_relative_l2,pass
heldout,91,4,32,mla.layer-91.p32.worker-04,4,12,15,6818560,589824,0.3991,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-05,5,15,18,6818560,589824,0.402,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-06,6,18,21,6818560,589824,0.398,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-07,7,21,24,6818560,589824,0.409,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-08,8,24,27,6818560,589824,0.3997,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-09,9,27,30,6818560,589824,0.3987,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-10,10,30,33,6818560,589824,0.3983,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-11,11,33,36,6818560,589824,0.4092,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-12,12,36,39,6818560,589824,0.4014,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-13,13,39,42,6818560,589824,0.4143,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-14,14,42,45,6818560,589824,0.3988,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-15,15,45,48,6818560,589824,0.3979,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-16,16,48,51,6818560,589824,0.4005,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-17,17,51,54,6818560,589824,0.3984,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-18,18,54,57,6818560,589824,0.3991,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-19,19,57,60,6818560,589824,0.3992,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-20,20,60,63,6818560,589824,0.4023,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-21,21,63,66,6818560,589824,0.3977,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-22,22,66,69,6818560,589824,0.4014,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-23,23,69,72,6818560,589824,0.3988,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-24,24,72,75,6818560,589824,0.4002,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-25,25,75,78,6818560,589824,0.3993,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-26,26,78,81,6818560,589824,0.4004,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-27,27,81,84,6818560,589824,0.4015,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-28,28,84,87,6818560,589824,0.3992,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-29,29,87,90,6818560,589824,0.4002,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-30,30,90,93,6818560,589824,0.3995,,,15,1,2.0510826855267e-07,True
heldout,91,4,32,mla.layer-91.p32.worker-31,31,93,96,6818560,589824,0.3995,,,15,1,2.0510826855267e-07,True
