split,layer,rows,stripe_degree,worker_id,stripe_index,head_start,head_stop,runtime_weight_bytes,persistent_state_bytes,wall_p50_ms,cuda_p50_ms,host_overhead_p50_ms,physical_launches,network_visible_outputs,cross_degree_relative_l2,pass
heldout,89,1,32,kda.layer-89.p32.worker-04,4,12,15,8025612,215040,0.1871,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-05,5,15,18,8025612,215040,0.1884,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-06,6,18,21,8025612,215040,0.1872,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-07,7,21,24,8025612,215040,0.1911,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-08,8,24,27,8025612,215040,0.1928,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-09,9,27,30,8025612,215040,0.1861,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-10,10,30,33,8025612,215040,0.1912,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-11,11,33,36,8025612,215040,0.1925,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-12,12,36,39,8025612,215040,0.1864,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-13,13,39,42,8025612,215040,0.2078,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-14,14,42,45,8025612,215040,0.2027,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-15,15,45,48,8025612,215040,0.1876,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-16,16,48,51,8025612,215040,0.1865,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-17,17,51,54,8025612,215040,0.1968,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-18,18,54,57,8025612,215040,0.1874,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-19,19,57,60,8025612,215040,0.1963,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-20,20,60,63,8025612,215040,0.187,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-21,21,63,66,8025612,215040,0.1882,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-22,22,66,69,8025612,215040,0.1866,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-23,23,69,72,8025612,215040,0.1869,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-24,24,72,75,8025612,215040,0.1963,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-25,25,75,78,8025612,215040,0.1944,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-26,26,78,81,8025612,215040,0.1918,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-27,27,81,84,8025612,215040,0.1873,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-28,28,84,87,8025612,215040,0.1882,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-29,29,87,90,8025612,215040,0.1885,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-30,30,90,93,8025612,215040,0.1861,,,8,1,1.6478082787920144e-07,True
heldout,89,1,32,kda.layer-89.p32.worker-31,31,93,96,8025612,215040,0.1861,,,8,1,1.6478082787920144e-07,True
heldout,89,2,4,kda.layer-89.p4.worker-00,0,0,24,64204896,1720320,0.5512,,,8,1,0.0,True
heldout,89,2,4,kda.layer-89.p4.worker-01,1,24,48,64204896,1720320,0.5457,,,8,1,0.0,True
heldout,89,2,4,kda.layer-89.p4.worker-02,2,48,72,64204896,1720320,0.5615,,,8,1,0.0,True
heldout,89,2,4,kda.layer-89.p4.worker-03,3,72,96,64204896,1720320,0.5456,,,8,1,0.0,True
heldout,89,2,8,kda.layer-89.p8.worker-00,0,0,12,32102448,860160,0.4015,,,8,1,1.6313232175345826e-07,True
heldout,89,2,8,kda.layer-89.p8.worker-01,1,12,24,32102448,860160,0.3951,,,8,1,1.6313232175345826e-07,True
heldout,89,2,8,kda.layer-89.p8.worker-02,2,24,36,32102448,860160,0.3942,,,8,1,1.6313232175345826e-07,True
heldout,89,2,8,kda.layer-89.p8.worker-03,3,36,48,32102448,860160,0.3958,,,8,1,1.6313232175345826e-07,True
heldout,89,2,8,kda.layer-89.p8.worker-04,4,48,60,32102448,860160,0.3947,,,8,1,1.6313232175345826e-07,True
heldout,89,2,8,kda.layer-89.p8.worker-05,5,60,72,32102448,860160,0.3944,,,8,1,1.6313232175345826e-07,True
heldout,89,2,8,kda.layer-89.p8.worker-06,6,72,84,32102448,860160,0.3816,,,8,1,1.6313232175345826e-07,True
heldout,89,2,8,kda.layer-89.p8.worker-07,7,84,96,32102448,860160,0.3956,,,8,1,1.6313232175345826e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-00,0,0,6,16051224,430080,0.3272,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-01,1,6,12,16051224,430080,0.3212,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-02,2,12,18,16051224,430080,0.3246,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-03,3,18,24,16051224,430080,0.3202,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-04,4,24,30,16051224,430080,0.3165,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-05,5,30,36,16051224,430080,0.3231,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-06,6,36,42,16051224,430080,0.3145,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-07,7,42,48,16051224,430080,0.3194,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-08,8,48,54,16051224,430080,0.3177,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-09,9,54,60,16051224,430080,0.3181,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-10,10,60,66,16051224,430080,0.3187,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-11,11,66,72,16051224,430080,0.318,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-12,12,72,78,16051224,430080,0.3156,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-13,13,78,84,16051224,430080,0.3033,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-14,14,84,90,16051224,430080,0.3183,,,8,1,1.6864494283361326e-07,True
heldout,89,2,16,kda.layer-89.p16.worker-15,15,90,96,16051224,430080,0.3203,,,8,1,1.6864494283361326e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-00,0,0,3,8025612,215040,0.2569,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-01,1,3,6,8025612,215040,0.257,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-02,2,6,9,8025612,215040,0.2576,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-03,3,9,12,8025612,215040,0.2771,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-04,4,12,15,8025612,215040,0.2571,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-05,5,15,18,8025612,215040,0.2584,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-06,6,18,21,8025612,215040,0.2825,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-07,7,21,24,8025612,215040,0.2829,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-08,8,24,27,8025612,215040,0.2595,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-09,9,27,30,8025612,215040,0.2578,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-10,10,30,33,8025612,215040,0.257,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-11,11,33,36,8025612,215040,0.2615,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-12,12,36,39,8025612,215040,0.2628,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-13,13,39,42,8025612,215040,0.262,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-14,14,42,45,8025612,215040,0.2589,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-15,15,45,48,8025612,215040,0.2569,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-16,16,48,51,8025612,215040,0.257,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-17,17,51,54,8025612,215040,0.2574,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-18,18,54,57,8025612,215040,0.2593,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-19,19,57,60,8025612,215040,0.258,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-20,20,60,63,8025612,215040,0.2577,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-21,21,63,66,8025612,215040,0.257,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-22,22,66,69,8025612,215040,0.2661,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-23,23,69,72,8025612,215040,0.2585,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-24,24,72,75,8025612,215040,0.2634,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-25,25,75,78,8025612,215040,0.2571,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-26,26,78,81,8025612,215040,0.2811,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-27,27,81,84,8025612,215040,0.2635,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-28,28,84,87,8025612,215040,0.2583,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-29,29,87,90,8025612,215040,0.258,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-30,30,90,93,8025612,215040,0.2578,,,8,1,1.692368576601824e-07,True
heldout,89,2,32,kda.layer-89.p32.worker-31,31,93,96,8025612,215040,0.2576,,,8,1,1.692368576601824e-07,True
heldout,89,4,4,kda.layer-89.p4.worker-00,0,0,24,64204896,1720320,0.9282,,,8,1,0.0,True
heldout,89,4,4,kda.layer-89.p4.worker-01,1,24,48,64204896,1720320,0.924,,,8,1,0.0,True
heldout,89,4,4,kda.layer-89.p4.worker-02,2,48,72,64204896,1720320,0.9266,,,8,1,0.0,True
heldout,89,4,4,kda.layer-89.p4.worker-03,3,72,96,64204896,1720320,0.9264,,,8,1,0.0,True
heldout,89,4,8,kda.layer-89.p8.worker-00,0,0,12,32102448,860160,0.634,,,8,1,1.5557682762454336e-07,True
heldout,89,4,8,kda.layer-89.p8.worker-01,1,12,24,32102448,860160,0.6303,,,8,1,1.5557682762454336e-07,True
heldout,89,4,8,kda.layer-89.p8.worker-02,2,24,36,32102448,860160,0.6316,,,8,1,1.5557682762454336e-07,True
heldout,89,4,8,kda.layer-89.p8.worker-03,3,36,48,32102448,860160,0.6314,,,8,1,1.5557682762454336e-07,True
heldout,89,4,8,kda.layer-89.p8.worker-04,4,48,60,32102448,860160,0.6332,,,8,1,1.5557682762454336e-07,True
heldout,89,4,8,kda.layer-89.p8.worker-05,5,60,72,32102448,860160,0.6314,,,8,1,1.5557682762454336e-07,True
heldout,89,4,8,kda.layer-89.p8.worker-06,6,72,84,32102448,860160,0.6329,,,8,1,1.5557682762454336e-07,True
heldout,89,4,8,kda.layer-89.p8.worker-07,7,84,96,32102448,860160,0.6334,,,8,1,1.5557682762454336e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-00,0,0,6,16051224,430080,0.4871,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-01,1,6,12,16051224,430080,0.4889,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-02,2,12,18,16051224,430080,0.4839,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-03,3,18,24,16051224,430080,0.4858,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-04,4,24,30,16051224,430080,0.4842,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-05,5,30,36,16051224,430080,0.4811,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-06,6,36,42,16051224,430080,0.4828,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-07,7,42,48,16051224,430080,0.489,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-08,8,48,54,16051224,430080,0.4874,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-09,9,54,60,16051224,430080,0.4803,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-10,10,60,66,16051224,430080,0.4874,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-11,11,66,72,16051224,430080,0.4831,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-12,12,72,78,16051224,430080,0.484,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-13,13,78,84,16051224,430080,0.4811,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-14,14,84,90,16051224,430080,0.483,,,8,1,1.6048663693348518e-07,True
heldout,89,4,16,kda.layer-89.p16.worker-15,15,90,96,16051224,430080,0.4777,,,8,1,1.6048663693348518e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-00,0,0,3,8025612,215040,0.3868,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-01,1,3,6,8025612,215040,0.3861,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-02,2,6,9,8025612,215040,0.3866,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-03,3,9,12,8025612,215040,0.3865,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-04,4,12,15,8025612,215040,0.3845,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-05,5,15,18,8025612,215040,0.3838,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-06,6,18,21,8025612,215040,0.3852,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-07,7,21,24,8025612,215040,0.3851,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-08,8,24,27,8025612,215040,0.4207,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-09,9,27,30,8025612,215040,0.3873,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-10,10,30,33,8025612,215040,0.3858,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-11,11,33,36,8025612,215040,0.3873,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-12,12,36,39,8025612,215040,0.3868,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-13,13,39,42,8025612,215040,0.3903,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-14,14,42,45,8025612,215040,0.3864,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-15,15,45,48,8025612,215040,0.3858,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-16,16,48,51,8025612,215040,0.387,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-17,17,51,54,8025612,215040,0.3877,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-18,18,54,57,8025612,215040,0.387,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-19,19,57,60,8025612,215040,0.3849,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-20,20,60,63,8025612,215040,0.3858,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-21,21,63,66,8025612,215040,0.3849,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-22,22,66,69,8025612,215040,0.388,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-23,23,69,72,8025612,215040,0.3903,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-24,24,72,75,8025612,215040,0.3869,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-25,25,75,78,8025612,215040,0.3866,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-26,26,78,81,8025612,215040,0.3903,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-27,27,81,84,8025612,215040,0.3863,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-28,28,84,87,8025612,215040,0.3857,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-29,29,87,90,8025612,215040,0.3861,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-30,30,90,93,8025612,215040,0.3856,,,8,1,1.6053277313571667e-07,True
heldout,89,4,32,kda.layer-89.p32.worker-31,31,93,96,8025612,215040,0.3862,,,8,1,1.6053277313571667e-07,True
